id	latitude	longitude	scientific_name	additional_species	date	verbatim_environment	environment	identification_support	issues	initial_duplicated_form	source	media	note
170368	48.822	2.496	Rhaphigaster nebulosa	NA	2019-05-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
170369	48.823	2.497	Pentatomidae	NA	2019-04-23	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
170413	47.597	7.484	Pentatomidae	NA	2019-05-27	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
170466	50.425	2.84	Rhaphigaster nebulosa	NA	2019-05-28	NA	garden	picture	no issues	NA	citizen	Agiir	NA
170472	50.521	2.743	NA	NA	2019-05-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
170495	50.53	2.933	Rhaphigaster nebulosa	NA	2019-05-28	NA	garden	picture	no issues	NA	citizen	Agiir	NA
170498	49.147	0.716	Rhaphigaster nebulosa	NA	2019-05-28	NA	garden	picture	no issues	NA	citizen	Agiir	NA
170559	46.646	6.41	Rhaphigaster nebulosa	NA	2019-05-29	NA	garden	picture	no issues	NA	citizen	Agiir	NA
170583	47.758	7.503	NA	NA	2019-05-30	NA	garden	NA	no picture	NA	citizen	Agiir	NA
170593	48.877	2.405	Halyomorpha halys	NA	2019-05-30	NA	garden	picture	no issues	NA	citizen	Agiir	NA
170601	46.094	-0.95	Rhaphigaster nebulosa	NA	2019-05-30	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
170602	49.079	2.965	Rhaphigaster nebulosa	NA	2019-05-30	NA	garden	picture	no issues	NA	citizen	Agiir	NA
170646	49.899	2.315	Pentatomidae	NA	2019-05-31	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
170666	46.184	6.236	Rhaphigaster nebulosa	NA	2019-05-31	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
170794	45.749	3.336	Coreus marginatus	NA	2019-06-01	NA	garden	picture	no issues	NA	citizen	Agiir	NA
170802	50.683	3.241	Rhaphigaster nebulosa	NA	2019-06-01	NA	garden	picture	no issues	NA	citizen	Agiir	NA
170820	45.414	4.391	NA	NA	2019-06-02	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
170837	48.856	2.404	Halyomorpha halys	NA	2019-06-02	NA	garden	picture	no issues	NA	citizen	Agiir	NA
170847	48.87	2.368	Halyomorpha halys	NA	2019-06-02	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
170922	50.54	2.618	Rhaphigaster nebulosa	NA	2019-06-02	NA	garden	picture	no issues	NA	citizen	Agiir	NA
170956	47.888	1.91	NA	NA	2019-06-03	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
171005	45.795	4.82	Halyomorpha halys	NA	2019-06-03	NA	garden	picture	no issues	NA	citizen	Agiir	NA
171016	48.642	2.347	NA	NA	2019-06-03	NA	garden	NA	no picture	NA	citizen	Agiir	NA
171027	46.994	6.933	NA	NA	2019-06-03	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
171152	48.824	2.27	Pentatomidae	NA	2019-06-04	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
171178	48.842	2.342	NA	NA	2019-06-04	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
171185	48.556	7.679	Halyomorpha halys	NA	2019-06-05	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
171204	47.272	5.007	Rhaphigaster nebulosa	NA	2019-06-05	NA	garden	picture	no issues	NA	citizen	Agiir	NA
171242	48.841	2.333	NA	NA	2019-06-05	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
171271	44.517	5.214	Eurydema sp.	NA	2018-10-11	NA	garden	picture	no issues	NA	citizen	Agiir	NA
171272	48.619	0.071	NA	NA	2019-06-06	NA	garden	NA	no picture	NA	citizen	Agiir	NA
171380	47.576	7.515	NA	NA	2019-06-08	NA	garden	NA	no picture	NA	citizen	Agiir	NA
171389	49.079	2.965	Gonocerus acuteangulatus	NA	2019-06-08	NA	garden	picture	no issues	NA	citizen	Agiir	NA
171395	48.885	2.215	Pentatomidae	NA	2019-06-08	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
171406	45.481	4.583	Coreus marginatus	NA	2019-06-08	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
171450	50.516	2.917	Rhaphigaster nebulosa	NA	2019-06-09	NA	garden	picture	no issues	NA	citizen	Agiir	NA
171473	48.552	7.742	Halyomorpha halys	NA	2019-06-09	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
171485	43.337	1.165	Coccinellidae	NA	2019-06-09	NA	garden	picture	no issues	NA	citizen	Agiir	NA
171568	48.842	2.342	NA	NA	2019-06-10	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
171798	45.919	6.143	Halyomorpha halys	NA	2019-06-14	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
171921	48.807	7.806	NA	NA	2019-06-16	NA	garden	NA	no picture	NA	citizen	Agiir	NA
171928	48.824	2.351	Halyomorpha halys	NA	2019-05-14	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
172143	46.182	3.422	Dolycoris baccarum	NA	2019-06-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
172144	46.182	3.422	Dolycoris baccarum	NA	2019-06-19	NA	habitation	picture	duplicated form	172143	citizen	Agiir	NA
172256	48.566	7.765	NA	NA	2019-06-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
172289	48.788	2.917	Rhaphigaster nebulosa	NA	2019-06-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
172336	49.581	1.358	Rhaphigaster nebulosa	NA	2019-06-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
172393	44.005	4.873	Rhaphigaster nebulosa	NA	2019-06-22	NA	garden	picture	no issues	NA	citizen	Agiir	NA
172412	48.916	1.676	Rhaphigaster nebulosa	NA	2019-06-23	NA	garden	picture	no issues	NA	citizen	Agiir	NA
172487	45.179	5.726	NA	NA	2019-06-23	NA	garden	NA	no picture	NA	citizen	Agiir	NA
172592	48.891	2.34	Halyomorpha halys	NA	2019-06-24	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
172690	47.57	6.759	NA	NA	2019-06-25	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
172870	48.88	2.347	Pentatomidae	NA	2019-06-27	NA	crop	picture	poor picture definition	NA	citizen	Agiir	NA
172881	48.874	2.361	Pentatomidae	NA	2019-06-27	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
172883	49.413	2.82	Rhaphigaster nebulosa	NA	2019-06-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
172886	45.114	4.288	Pentatoma rufipes	NA	2019-06-27	NA	crop	picture	no issues	NA	citizen	Agiir	NA
172888	48.58	7.762	NA	NA	2019-06-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
172912	48.619	0.071	Rhaphigaster nebulosa	NA	2019-06-28	NA	garden	picture	no issues	NA	citizen	Agiir	NA
172916	48.63	7.74	NA	NA	2019-06-28	NA	garden	NA	no picture	NA	citizen	Agiir	NA
172940	48.097	-2.161	NA	NA	2019-06-27	NA	garden	NA	no picture	NA	citizen	Agiir	NA
172959	49.891	1.086	Pentatomidae	NA	2019-06-29	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
172994	48.847	2.243	Halyomorpha halys	NA	2019-06-30	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
173003	48.86	2.325	Halyomorpha halys	NA	2019-06-30	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
173012	45.786	4.831	Pentatomidae	NA	2019-06-30	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
173137	44.812	-0.651	Pentatomidae	NA	2019-07-02	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
173161	48.575	7.714	Pentatomidae	NA	2019-07-02	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
173225	46.07	6.408	Pentatomidae	NA	2019-07-03	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
173230	45.752	4.873	Halyomorpha halys	NA	2019-07-03	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
173357	45.751	4.887	Halyomorpha halys	NA	2019-07-04	NA	garden	picture	no issues	NA	citizen	Agiir	NA
173391	48.527	2.578	Pentatomidae	NA	2019-06-18	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
173405	50.958	1.815	Rhaphigaster nebulosa	NA	2019-07-05	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
173413	47.746	7.412	NA	NA	2019-07-06	NA	garden	NA	no picture	NA	citizen	Agiir	NA
173456	48.827	2.278	Halyomorpha halys	NA	2019-07-07	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
173469	48.815	2.342	Pentatomidae	NA	2019-07-07	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
173501	48.836	2.316	NA	NA	2019-07-06	NA	garden	NA	no picture	NA	citizen	Agiir	NA
173543	48.649	7.827	Halyomorpha halys	NA	2019-07-08	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
173610	45.677	3.161	Lygaeidae	NA	2019-07-09	NA	garden	picture	no issues	NA	citizen	Agiir	NA
173634	42.866	3.045	Pentatomidae	NA	2019-07-10	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
173651	45.207	5.744	Pentatomidae	NA	2019-07-10	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
173656	43.504	1.194	Nezara viridula	NA	2019-07-10	NA	garden	picture	no issues	NA	citizen	Agiir	NA
173720	50.736	3.131	NA	NA	2019-07-08	NA	garden	NA	no picture	NA	citizen	Agiir	NA
173723	45.673	4.82	Halyomorpha halys	NA	2019-07-05	NA	garden	picture	no issues	NA	citizen	Agiir	NA
173728	50.644	5.501	Rhaphigaster nebulosa	NA	2019-07-12	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
173734	47.683	7.406	NA	NA	2019-07-12	NA	garden	NA	no picture	NA	citizen	Agiir	NA
173928	48.63	7.74	NA	NA	2019-07-16	NA	garden	NA	no picture	NA	citizen	Agiir	NA
173929	45.908	6.119	NA	NA	2019-07-16	NA	garden	NA	no picture	NA	citizen	Agiir	NA
173934	46.705	4.477	Dolycoris baccarum	NA	2019-07-16	NA	garden	picture	no issues	NA	citizen	Agiir	NA
173955	43.58	7.119	NA	NA	2019-07-13	NA	garden	NA	no picture	NA	citizen	Agiir	NA
173998	45.157	5.33	NA	NA	2019-07-18	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174017	43.53	1.524	Halyomorpha halys	NA	2019-07-18	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174025	48.883	2.538	Halyomorpha halys	NA	2019-07-16	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174041	48.813	2.344	Rhaphigaster nebulosa	NA	2019-07-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174044	43.494	5.356	Centrocoris sp.	NA	2019-07-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174089	42.142	8.714	Graphosoma italicum	Graphosoma semipunctatum	2019-07-21	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174120	43.432	6.771	Halyomorpha halys	NA	2019-07-21	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174124	48.59	7.719	NA	NA	2019-07-21	NA	garden	NA	no picture	NA	citizen	Agiir	NA
174126	48.869	2.326	Halyomorpha halys	NA	2019-07-21	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174164	78.382	-0.703	Coreus marginatus	NA	2019-07-22	NA	garden	picture	uncertain location	NA	citizen	Agiir	NA
174171	48.688	6.164	Pentatomidae	NA	2019-07-22	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174176	46.559	0.385	NA	NA	2019-07-22	NA	garden	NA	no picture	NA	citizen	Agiir	NA
174182	45.557	-73.568	Halyomorpha halys	NA	2019-07-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174184	48.889	2.39	Halyomorpha halys	NA	2019-07-23	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174196	46.66	-1.399	Pentatomidae	NA	2019-07-23	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
174220	43.577	1.423	Halyomorpha halys	NA	2019-07-23	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174232	48.852	2.377	Pentatomidae	NA	2019-07-24	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
174265	50.786	3.136	NA	NA	2019-07-23	NA	garden	NA	no picture	NA	citizen	Agiir	NA
174272	46.191	6.145	Pentatomidae	NA	2019-07-24	NA	habitation	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174273	46.191	6.145	NA	NA	2019-07-24	NA	garden	NA	no picture	NA	citizen	Agiir	NA
174274	48.822	2.393	Halyomorpha halys	NA	2019-07-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174281	48.783	7.817	Coreus marginatus	NA	2019-07-25	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174287	48.565	7.754	NA	NA	2019-07-25	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174293	45.774	4.843	Halyomorpha halys	NA	2019-07-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174296	48.858	2.4	NA	NA	2019-07-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174298	48.904	2.326	Halyomorpha halys	NA	2019-07-25	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174307	43.289	5.357	NA	NA	2019-07-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174308	45.748	4.851	Halyomorpha halys	NA	2019-07-21	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174315	47.697	-2.892	Pentatomidae	NA	2019-07-27	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174337	48.853	2.378	Halyomorpha halys	NA	2019-07-28	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174342	43.672	1.524	Dolycoris baccarum	NA	2019-07-28	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174358	50.446	4.232	NA	NA	2019-07-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174395	48.878	2.192	Halyomorpha halys	NA	2019-07-30	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174410	48.815	2.338	Halyomorpha halys	NA	2019-07-30	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174438	43.418	5.216	Halyomorpha halys	NA	2019-08-01	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174439	43.418	5.216	Halyomorpha halys	NA	2019-08-01	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174473	48.728	7.373	Pentatomidae	NA	2019-07-23	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174474	48.905	2.345	Halyomorpha halys	NA	2019-08-03	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174484	48.706	2.462	Dolycoris baccarum	NA	2019-08-03	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174503	45.691	5.899	Pentatomidae	NA	2019-08-04	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
174513	49.207	6.926	Himacerus sp.	NA	2019-07-30	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174527	45.748	4.851	Pentatomidae	NA	2019-08-05	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174535	48.802	2.475	Halyomorpha halys	NA	2019-08-05	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174546	48.909	2.254	Pentatomidae	NA	2019-08-06	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
174555	50.15	3.822	NA	NA	2019-08-06	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174556	48.869	2.395	Halyomorpha halys	NA	2019-08-06	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174586	43.301	5.51	NA	NA	2019-08-07	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174594	44.746	-0.43	Paysandisia archon	NA	2019-08-08	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174605	48.803	2.337	Halyomorpha halys	NA	2019-08-08	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174607	48.802	2.475	Pentatomidae	NA	2019-08-08	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174612	48.893	2.339	Halyomorpha halys	NA	2019-08-08	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174631	45.748	4.851	Halyomorpha halys	NA	2019-08-09	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174651	44.789	4.936	Halyomorpha halys	NA	2019-08-10	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174664	48.815	2.338	Halyomorpha halys	NA	2019-08-11	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174668	48.828	2.314	Halyomorpha halys	NA	2019-08-11	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174670	48.812	2.321	NA	NA	2019-08-11	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174680	46.18	4.83	NA	NA	2019-08-12	NA	garden	NA	no picture	NA	citizen	Agiir	NA
174688	45.147	5.724	Halyomorpha halys	NA	2019-08-12	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174715	48.879	2.337	Halyomorpha halys	NA	2019-08-13	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174739	48.828	2.315	Pentatomidae	NA	2019-08-14	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174740	48.828	2.315	Halyomorpha halys	NA	2019-08-14	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174748	48.086	7.324	Halyomorpha halys	NA	2019-08-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174757	48.905	2.332	Halyomorpha halys	NA	2019-08-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174770	48.838	2.282	Pentatomidae	NA	2019-08-16	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
174780	43.63	1.438	Pentatomidae	NA	2019-08-17	NA	habitation	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174781	43.69	7.24	Halyomorpha halys	NA	2019-08-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174811	48.912	2.251	NA	NA	2019-08-18	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174823	43.287	5.365	Halyomorpha halys	NA	2019-08-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174825	45.753	4.885	Pentatomidae	NA	2019-08-19	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174856	48.803	2.324	Pentatomidae	NA	2019-08-19	NA	habitation	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174857	48.803	2.324	NA	NA	2019-08-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174868	48.879	2.376	Halyomorpha halys	NA	2019-08-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174870	48.838	2.39	Pentatomidae	NA	2019-08-21	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
174874	44.077	1.521	NA	NA	2019-08-17	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174888	43.441	6.636	Pentatomidae	NA	2019-08-22	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174911	48.859	2.373	NA	NA	2019-08-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174912	48.872	2.436	NA	NA	2019-08-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174913	48.824	2.352	NA	NA	2019-08-23	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174918	43.865	-0.732	Halyomorpha halys	NA	2019-08-23	NA	crop	picture	no issues	NA	citizen	Agiir	NA
174931	48.869	2.391	Pentatomidae	NA	2019-08-23	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
174933	48.824	2.352	Halyomorpha halys	NA	2019-08-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174934	48.685	6.173	Pentatomidae	NA	2019-08-18	NA	habitation	picture	stage of development preventing identification	NA	citizen	Agiir	NA
174935	48.817	2.268	Halyomorpha halys	NA	2019-08-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174941	48.606	2.474	Halyomorpha halys	NA	2019-08-24	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174945	48.607	7.692	Halyomorpha halys	NA	2019-08-24	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174951	48.571	7.752	Halyomorpha halys	NA	2019-08-24	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174956	48.841	2.498	Halyomorpha halys	NA	2019-08-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174957	44.833	-0.615	Halyomorpha halys	NA	2019-08-25	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174977	48.874	2.392	Halyomorpha halys	NA	2019-08-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
174978	48.851	2.39	NA	NA	2019-08-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
174992	45.209	5.743	Halyomorpha halys	NA	2019-08-26	NA	garden	picture	no issues	NA	citizen	Agiir	NA
174997	48.905	2.308	Pentatomidae	NA	2019-08-26	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
175003	43.706	6.989	Halyomorpha halys	NA	2019-08-26	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175004	48.904	2.33	Pentatomidae	NA	2019-08-26	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
175006	44.501	4.683	Nezara viridula	NA	2019-08-27	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175007	48.891	2.358	NA	NA	2019-08-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175012	45.177	5.746	NA	NA	2019-08-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175015	45.184	5.758	NA	NA	2019-08-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175016	48.828	2.334	NA	NA	2019-08-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175034	48.881	2.232	NA	NA	2019-08-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175035	48.918	2.254	NA	NA	2019-08-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175036	48.888	2.313	NA	NA	2019-08-27	NA	garden	NA	no picture	NA	citizen	Agiir	NA
175037	48.804	2.486	Pentatomidae	NA	2019-08-28	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
175041	48.824	2.272	NA	NA	2019-08-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175054	48.856	2.406	NA	NA	2019-08-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175064	43.889	-0.486	Pentatomidae	NA	2019-08-29	NA	habitation	picture	stage of development preventing identification	NA	citizen	Agiir	NA
175066	44.253	0.379	Rhaphigaster nebulosa	NA	2019-08-29	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175077	45.171	5.731	NA	NA	2019-08-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175133	48.809	2.374	NA	NA	2019-08-30	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175140	43.303	5.415	Pentatomidae	NA	2019-08-30	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
175143	48.819	2.311	Halyomorpha halys	NA	2019-08-31	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175144	48.852	2.366	NA	NA	2019-08-31	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175153	48.593	7.744	Pentatomidae	NA	2019-08-29	NA	habitation	picture	stage of development preventing identification	NA	citizen	Agiir	NA
175159	48.806	2.385	Halyomorpha halys	NA	2019-09-01	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175169	48.567	7.756	Halyomorpha halys	NA	2019-09-01	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175178	45.762	4.852	Halyomorpha halys	NA	2019-08-31	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175245	48.861	2.306	NA	NA	2019-09-03	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175338	50.868	4.275	Aphididae	NA	2019-09-04	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175581	45.636	13.057	NA	NA	2019-09-06	NA	crop	NA	no picture	NA	citizen	Agiir	NA
175590	43.276	5.396	Halyomorpha halys	NA	2019-09-06	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175591	43.109	6.152	NA	NA	2019-08-25	NA	garden	NA	no picture	NA	citizen	Agiir	NA
175593	43.517	1.509	Halyomorpha halys	NA	2019-09-07	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175596	43.561	5.462	Pentatomidae	NA	2019-09-07	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
175766	48.869	2.392	Halyomorpha halys	NA	2019-09-11	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175773	48.834	2.399	Nezara viridula	NA	2019-09-11	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175812	48.832	2.336	Halyomorpha halys	NA	2019-09-13	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175844	48.834	2.399	Pentatomidae	NA	2019-09-13	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
175845	48.834	2.399	Pentatomidae	NA	2019-09-13	NA	garden	picture	duplicated form	175844	citizen	Agiir	NA
175846	43.264	6.558	Halyomorpha halys	NA	2019-09-13	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175847	48.824	2.272	NA	NA	2019-09-13	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175852	47.385	0.655	NA	NA	2019-09-13	NA	garden	NA	no picture	NA	citizen	Agiir	NA
175858	50.242	3.448	Nezara viridula	NA	2019-09-14	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175862	48.89	2.341	Halyomorpha halys	NA	2019-09-14	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175867	50.809	1.608	Leptoglossus occidentalis	NA	2019-09-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175874	43.594	-0.954	Pentatomidae	NA	2019-09-15	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
175875	48.847	2.221	Halyomorpha halys	NA	2019-09-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175879	48.831	2.362	Pentatomidae	NA	2019-08-24	NA	habitation	picture	stage of development preventing identification	NA	citizen	Agiir	NA
175880	48.843	2.318	Halyomorpha halys	NA	2019-09-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175882	43.247	5.411	Halyomorpha halys	NA	2019-09-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175886	43.55	5.033	Pentatomidae	NA	2019-09-16	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
175895	48.77	2.392	Halyomorpha halys	NA	2018-09-16	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175896	48.823	2.304	Halyomorpha halys	NA	2019-09-16	NA	garden	picture	no issues	NA	citizen	Agiir	NA
175900	48.698	6.163	NA	NA	2019-09-16	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175914	43.518	1.445	Halyomorpha halys	NA	2019-09-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175915	50.242	3.448	Palomena prasina	NA	2019-09-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175917	43.564	1.515	Halyomorpha halys	NA	2019-08-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175919	44.708	-0.479	Pentatomidae	NA	2019-09-10	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
175924	44.754	-0.535	NA	NA	2019-09-16	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
175925	48.706	6.203	Halyomorpha halys	NA	2019-09-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
175927	48.867	2.393	Pentatomidae	NA	2019-09-17	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
